Datetime,Precipitation,Precip amt (1/100 inch),P1,P2,P3,1min dry bulb temp,1min dew point temp
2021-03-04T10:38:00Z,NP,0,30.063,30.058,30.056,54,47
2021-03-04T10:39:00Z,NP,0,30.064,30.058,30.056,54,47
2021-03-04T10:40:00Z,NP,0,30.064,30.058,30.056,54,47
2021-03-04T10:41:00Z,NP,0,30.064,30.058,30.056,54,47
2021-03-04T10:42:00Z,NP,0,30.064,30.058,30.056,54,47
2021-03-04T10:43:00Z,NP,0,30.064,30.059,30.057,54,47
2021-03-04T10:44:00Z,NP,0,30.065,30.059,30.057,54,47
2021-03-04T10:45:00Z,NP,0,30.065,30.059,30.057,54,47
2021-03-04T10:46:00Z,NP,0,30.065,30.06,30.058,54,47
2021-03-04T10:47:00Z,M,0,30.066,30.06,30.058,54,47
2021-03-04T10:48:00Z,NP,0,30.066,30.06,30.058,54,47
2021-03-04T10:49:00Z,NP,0,30.067,30.061,30.059,54,47
2021-03-04T10:50:00Z,NP,0,30.067,30.061,30.059,54,47
2021-03-04T10:51:00Z,NP,0,30.067,30.062,30.06,54,47
2021-03-04T10:52:00Z,NP,0,30.067,30.062,30.06,54,47
2021-03-04T10:53:00Z,M,0,30.067,30.061,30.059,54,47
2021-03-04T10:54:00Z,NP,0,30.067,30.062,30.06,54,47
2021-03-04T10:55:00Z,NP,0,30.067,30.062,30.06,54,47
2021-03-04T10:56:00Z,NP,0,30.068,30.062,30.06,54,47
2021-03-04T10:57:00Z,NP,0,30.068,30.062,30.06,54,47
2021-03-04T10:58:00Z,NP,0,30.068,30.062,30.06,54,47
2021-03-04T10:59:00Z,NP,0,30.068,30.062,30.06,53,46
2021-03-04T11:00:00Z,NP,0,30.067,30.062,30.06,53,46
2021-03-04T11:01:00Z,NP,0,30.067,30.062,30.06,53,46
2021-03-04T11:02:00Z,NP,0,30.067,30.062,30.06,54,46
2021-03-04T11:03:00Z,NP,0,30.068,30.062,30.06,54,47
2021-03-04T11:04:00Z,NP,0,30.068,30.063,30.06,54,47
2021-03-04T11:05:00Z,NP,0,30.069,30.063,30.061,53,46
2021-03-04T11:06:00Z,NP,0,30.069,30.063,30.061,53,46
2021-03-04T11:07:00Z,NP,0,30.069,30.064,30.062,54,46
2021-03-04T11:08:00Z,NP,0,30.07,30.064,30.062,53,46
2021-03-04T11:09:00Z,NP,0,30.07,30.064,30.062,52,46
2021-03-04T11:10:00Z,NP,0,30.07,30.064,30.062,53,46
2021-03-04T11:11:00Z,NP,0,30.069,30.064,30.061,53,46
2021-03-04T11:12:00Z,NP,0,30.069,30.064,30.061,53,46
2021-03-04T11:13:00Z,NP,0,30.069,30.064,30.061,53,46
2021-03-04T11:14:00Z,NP,0,30.069,30.064,30.062,52,46
2021-03-04T11:15:00Z,NP,0,30.07,30.064,30.062,53,46
2021-03-04T11:16:00Z,NP,0,30.07,30.064,30.062,53,46
2021-03-04T11:17:00Z,NP,0,30.07,30.065,30.062,53,47
2021-03-04T11:18:00Z,NP,0,30.071,30.065,30.063,53,47
2021-03-04T11:19:00Z,NP,0,30.071,30.066,30.063,53,47
2021-03-04T11:20:00Z,NP,0,30.072,30.066,30.064,53,47
2021-03-04T11:21:00Z,NP,0,30.072,30.067,30.064,53,47
2021-03-04T11:22:00Z,NP,0,30.073,30.067,30.065,54,47
2021-03-04T11:23:00Z,NP,0,30.073,30.068,30.065,53,47
2021-03-04T11:24:00Z,NP,0,30.074,30.068,30.066,54,47
2021-03-04T11:25:00Z,NP,0,30.074,30.068,30.066,54,47
2021-03-04T11:26:00Z,NP,0,30.074,30.069,30.066,54,47
2021-03-04T11:27:00Z,NP,0,30.074,30.069,30.066,54,47
2021-03-04T11:28:00Z,NP,0,30.074,30.069,30.066,53,47
2021-03-04T11:29:00Z,NP,0,30.074,30.069,30.067,53,47
2021-03-04T11:30:00Z,NP,0,30.075,30.069,30.067,53,47
2021-03-04T11:31:00Z,NP,0,30.075,30.07,30.068,53,47
2021-03-04T11:32:00Z,NP,0,30.076,30.07,30.068,54,47
2021-03-04T11:33:00Z,NP,0,30.076,30.071,30.068,54,47
2021-03-04T11:34:00Z,NP,0,30.077,30.071,30.069,54,47
2021-03-04T11:35:00Z,NP,0,30.077,30.072,30.07,54,47
2021-03-04T11:36:00Z,NP,0,30.078,30.072,30.07,54,47
2021-03-04T11:37:00Z,NP,0,30.078,30.073,30.071,54,47
2021-03-04T11:38:00Z,NP,0,30.079,30.073,30.071,54,47
2021-03-04T11:39:00Z,NP,0,30.079,30.074,30.071,54,47
2021-03-04T11:40:00Z,NP,0,30.079,30.074,30.071,54,47
2021-03-04T11:41:00Z,NP,0,30.079,30.074,30.071,54,47
2021-03-04T11:42:00Z,NP,0,30.079,30.073,30.071,54,47
2021-03-04T11:43:00Z,NP,0,30.079,30.074,30.071,54,47
2021-03-04T11:44:00Z,NP,0,30.079,30.074,30.071,54,47
2021-03-04T11:45:00Z,NP,0,30.08,30.074,30.072,54,47
2021-03-04T11:46:00Z,NP,0,30.08,30.075,30.073,54,48
2021-03-04T11:47:00Z,NP,0,30.081,30.076,30.073,54,48
2021-03-04T11:48:00Z,NP,0,30.082,30.076,30.074,54,47
2021-03-04T11:49:00Z,NP,0,30.082,30.077,30.075,54,47
2021-03-04T11:50:00Z,NP,0,30.083,30.078,30.075,54,47
2021-03-04T11:51:00Z,NP,0,30.084,30.079,30.076,54,47
2021-03-04T11:52:00Z,NP,0,30.085,30.08,30.077,53,47
2021-03-04T11:53:00Z,NP,0,30.086,30.081,30.078,53,47
2021-03-04T11:54:00Z,NP,0,30.087,30.081,30.079,53,47
2021-03-04T11:55:00Z,NP,0,30.087,30.082,30.079,54,47
2021-03-04T11:56:00Z,NP,0,30.087,30.082,30.08,53,47
2021-03-04T11:57:00Z,NP,0,30.087,30.082,30.08,53,47
2021-03-04T11:58:00Z,NP,0,30.088,30.082,30.08,52,47
2021-03-04T11:59:00Z,NP,0,30.088,30.082,30.08,52,46
2021-03-04T12:00:00Z,NP,0,30.088,30.083,30.08,52,47
2021-03-04T12:01:00Z,NP,0,30.089,30.083,30.081,52,46
2021-03-04T12:02:00Z,NP,0,30.089,30.084,30.081,52,46
2021-03-04T12:03:00Z,NP,0,30.09,30.084,30.082,52,47
2021-03-04T12:04:00Z,NP,0,30.09,30.085,30.083,52,47
2021-03-04T12:05:00Z,NP,0,30.091,30.085,30.083,52,47
2021-03-04T12:06:00Z,NP,0,30.091,30.085,30.083,52,47
2021-03-04T12:07:00Z,NP,0,30.091,30.086,30.083,52,47
2021-03-04T12:08:00Z,NP,0,30.091,30.086,30.083,52,47
2021-03-04T12:09:00Z,NP,0,30.091,30.085,30.083,52,47
2021-03-04T12:10:00Z,NP,0,30.091,30.085,30.083,52,47
2021-03-04T12:11:00Z,NP,0,30.091,30.085,30.083,52,47
2021-03-04T12:12:00Z,NP,0,30.091,30.085,30.083,52,47
2021-03-04T12:13:00Z,NP,0,30.091,30.086,30.084,52,47
2021-03-04T12:14:00Z,NP,0,30.092,30.087,30.084,52,47
2021-03-04T12:15:00Z,NP,0,30.093,30.087,30.085,52,47
2021-03-04T12:16:00Z,NP,0,30.094,30.088,30.086,52,47
2021-03-04T12:17:00Z,NP,0,30.094,30.089,30.087,52,47
2021-03-04T12:18:00Z,NP,0,30.094,30.089,30.087,52,47
2021-03-04T12:19:00Z,NP,0,30.094,30.088,30.086,52,47
2021-03-04T12:20:00Z,NP,0,30.094,30.088,30.086,52,47
2021-03-04T12:21:00Z,NP,0,30.093,30.087,30.085,52,48
2021-03-04T12:22:00Z,NP,0,30.092,30.087,30.085,52,48
2021-03-04T12:23:00Z,NP,0,30.092,30.086,30.084,52,48
2021-03-04T12:24:00Z,NP,0,30.092,30.086,30.084,51,48
2021-03-04T12:25:00Z,NP,0,30.092,30.086,30.084,52,48
2021-03-04T12:26:00Z,NP,0,30.092,30.086,30.084,52,48
2021-03-04T12:27:00Z,NP,0,30.092,30.087,30.085,52,48
2021-03-04T12:28:00Z,NP,0,30.093,30.087,30.085,52,48
2021-03-04T12:29:00Z,NP,0,30.094,30.088,30.086,52,48
2021-03-04T12:30:00Z,NP,0,30.094,30.089,30.087,52,48
2021-03-04T12:31:00Z,NP,0,30.095,30.09,30.087,52,48
2021-03-04T12:32:00Z,NP,0,30.096,30.09,30.088,52,48
2021-03-04T12:33:00Z,NP,0,30.096,30.09,30.088,52,48
2021-03-04T12:34:00Z,NP,0,30.096,30.091,30.089,52,48
2021-03-04T12:35:00Z,NP,0,30.097,30.091,30.089,51,48
2021-03-04T12:36:00Z,NP,0,30.097,30.091,30.089,52,48
2021-03-04T12:37:00Z,NP,0,30.097,30.092,30.089,52,48
2021-03-04T12:38:00Z,NP,0,30.097,30.092,30.09,52,48
2021-03-04T12:39:00Z,NP,0,30.098,30.092,30.09,52,48
2021-03-04T12:40:00Z,NP,0,30.098,30.092,30.09,52,48
2021-03-04T12:41:00Z,NP,0,30.098,30.093,30.09,52,48
2021-03-04T12:42:00Z,NP,0,30.098,30.093,30.091,52,48
2021-03-04T12:43:00Z,NP,0,30.099,30.093,30.091,52,49
2021-03-04T12:44:00Z,NP,0,30.099,30.094,30.091,52,49
2021-03-04T12:45:00Z,NP,0,30.099,30.094,30.092,53,49
2021-03-04T12:46:00Z,NP,0,30.1,30.094,30.092,53,48
2021-03-04T12:47:00Z,NP,0,30.1,30.094,30.092,53,48
2021-03-04T12:48:00Z,NP,0,30.1,30.095,30.092,53,49
2021-03-04T12:49:00Z,NP,0,30.101,30.095,30.093,53,49
2021-03-04T12:50:00Z,NP,0,30.101,30.095,30.093,53,49
2021-03-04T12:51:00Z,M,0,30.101,30.096,30.094,53,49
2021-03-04T12:52:00Z,NP,0,30.102,30.096,30.094,53,49
2021-03-04T12:53:00Z,NP,0,30.102,30.097,30.094,53,49
2021-03-04T12:54:00Z,NP,0,30.103,30.097,30.095,53,49
2021-03-04T12:55:00Z,NP,0,30.103,30.098,30.095,53,49
2021-03-04T12:56:00Z,NP,0,30.103,30.098,30.096,53,49
2021-03-04T12:57:00Z,NP,0,30.104,30.098,30.096,53,49
2021-03-04T12:58:00Z,NP,0,30.104,30.098,30.096,53,49
2021-03-04T12:59:00Z,NP,0,30.104,30.098,30.096,53,49
2021-03-04T13:00:00Z,NP,0,30.104,30.099,30.096,53,49
2021-03-04T13:01:00Z,NP,0,30.104,30.099,30.096,53,49
2021-03-04T13:02:00Z,NP,0,30.104,30.099,30.096,53,49
2021-03-04T13:03:00Z,NP,0,30.104,30.099,30.096,53,49
2021-03-04T13:04:00Z,NP,0,30.104,30.099,30.096,53,49
2021-03-04T13:05:00Z,NP,0,30.104,30.098,30.096,53,49
2021-03-04T13:06:00Z,NP,0,30.104,30.098,30.096,53,49
2021-03-04T13:07:00Z,NP,0,30.104,30.099,30.097,53,49
2021-03-04T13:08:00Z,NP,0,30.105,30.1,30.097,53,49
2021-03-04T13:09:00Z,NP,0,30.106,30.101,30.098,53,49
2021-03-04T13:10:00Z,NP,0,30.107,30.102,30.1,53,49
2021-03-04T13:11:00Z,NP,0,30.108,30.103,30.1,53,49
2021-03-04T13:12:00Z,NP,0,30.109,30.103,30.101,53,49
2021-03-04T13:13:00Z,NP,0,30.109,30.104,30.102,53,49
2021-03-04T13:14:00Z,NP,0,30.11,30.104,30.102,53,49
2021-03-04T13:15:00Z,NP,0,30.11,30.105,30.103,53,49
2021-03-04T13:16:00Z,NP,0,30.11,30.105,30.103,53,49
2021-03-04T13:17:00Z,NP,0,30.11,30.105,30.103,53,49
2021-03-04T13:18:00Z,NP,0,30.111,30.105,30.103,53,49
2021-03-04T13:19:00Z,NP,0,30.111,30.105,30.103,53,49
2021-03-04T13:20:00Z,NP,0,30.111,30.106,30.103,53,49
2021-03-04T13:21:00Z,NP,0,30.111,30.106,30.104,53,49
2021-03-04T13:22:00Z,NP,0,30.112,30.106,30.104,53,49
2021-03-04T13:23:00Z,NP,0,30.112,30.107,30.104,53,49
2021-03-04T13:24:00Z,NP,0,30.112,30.107,30.105,53,49
2021-03-04T13:25:00Z,NP,0,30.113,30.107,30.105,53,49
2021-03-04T13:26:00Z,NP,0,30.113,30.107,30.105,53,49
2021-03-04T13:27:00Z,NP,0,30.112,30.107,30.105,53,49
2021-03-04T13:28:00Z,NP,0,30.112,30.107,30.104,53,49
2021-03-04T13:29:00Z,NP,0,30.112,30.107,30.104,53,49
2021-03-04T13:30:00Z,NP,0,30.112,30.107,30.105,53,49
2021-03-04T13:31:00Z,NP,0,30.113,30.107,30.105,53,49
2021-03-04T13:32:00Z,NP,0,30.113,30.108,30.105,53,49
2021-03-04T13:33:00Z,NP,0,30.114,30.108,30.106,53,49
2021-03-04T13:34:00Z,NP,0,30.115,30.109,30.107,53,49
2021-03-04T13:35:00Z,NP,0,30.116,30.11,30.108,53,49
2021-03-04T13:36:00Z,NP,0,30.117,30.112,30.109,53,49
2021-03-04T13:37:00Z,NP,0,30.118,30.112,30.11,53,49
2021-03-04T13:38:00Z,NP,0,30.118,30.113,30.111,53,49
2021-03-04T13:39:00Z,NP,0,30.119,30.114,30.111,53,49
2021-03-04T13:40:00Z,NP,0,30.119,30.114,30.111,53,49
2021-03-04T13:41:00Z,NP,0,30.119,30.115,30.112,53,49
2021-03-04T13:42:00Z,NP,0,30.12,30.115,30.112,53,49
2021-03-04T13:43:00Z,NP,0,30.12,30.115,30.112,53,49
2021-03-04T13:44:00Z,NP,0,30.12,30.115,30.112,53,49
2021-03-04T13:45:00Z,NP,0,30.12,30.115,30.112,53,49
2021-03-04T13:46:00Z,NP,0,30.12,30.115,30.112,53,49
2021-03-04T13:47:00Z,NP,0,30.12,30.115,30.112,53,49
2021-03-04T13:48:00Z,NP,0,30.12,30.115,30.112,53,49
2021-03-04T13:49:00Z,NP,0,30.12,30.115,30.112,53,49
2021-03-04T13:50:00Z,NP,0,30.12,30.115,30.112,53,49
2021-03-04T13:51:00Z,NP,0,30.121,30.115,30.113,53,49
2021-03-04T13:52:00Z,NP,0,30.121,30.116,30.114,53,49
2021-03-04T13:53:00Z,NP,0,30.122,30.117,30.115,53,49
2021-03-04T13:54:00Z,NP,0,30.123,30.118,30.116,53,49
2021-03-04T13:55:00Z,NP,0,30.124,30.119,30.117,53,49
2021-03-04T13:56:00Z,NP,0,30.125,30.12,30.117,53,49
2021-03-04T13:57:00Z,NP,0,30.126,30.121,30.118,53,49
2021-03-04T13:58:00Z,NP,0,30.127,30.121,30.119,53,49
2021-03-04T13:59:00Z,NP,0,30.127,30.122,30.119,53,49
2021-03-04T14:00:00Z,NP,0,30.128,30.122,30.12,53,49
2021-03-04T14:01:00Z,NP,0,30.128,30.123,30.121,53,49
2021-03-04T14:02:00Z,NP,0,30.129,30.123,30.121,53,49
2021-03-04T14:03:00Z,NP,0,30.129,30.123,30.121,53,49
2021-03-04T14:04:00Z,NP,0,30.129,30.124,30.121,53,49
2021-03-04T14:05:00Z,NP,0,30.129,30.124,30.121,53,49
2021-03-04T14:06:00Z,NP,0,30.129,30.124,30.121,53,49
2021-03-04T14:07:00Z,NP,0,30.129,30.124,30.122,53,49
2021-03-04T14:08:00Z,NP,0,30.129,30.124,30.122,53,49
2021-03-04T14:09:00Z,NP,0,30.13,30.124,30.122,53,49
2021-03-04T14:10:00Z,NP,0,30.13,30.124,30.122,53,49
2021-03-04T14:11:00Z,NP,0,30.13,30.124,30.122,53,49
2021-03-04T14:12:00Z,NP,0,30.13,30.125,30.122,53,49
2021-03-04T14:13:00Z,NP,0,30.13,30.125,30.123,53,49
2021-03-04T14:14:00Z,NP,0,30.13,30.125,30.123,53,49
2021-03-04T14:15:00Z,NP,0,30.13,30.125,30.123,53,49
2021-03-04T14:16:00Z,NP,0,30.131,30.125,30.123,53,49
2021-03-04T14:17:00Z,NP,0,30.131,30.126,30.123,53,49
2021-03-04T14:18:00Z,NP,0,30.131,30.126,30.124,53,49
2021-03-04T14:19:00Z,NP,0,30.132,30.127,30.125,53,49
2021-03-04T14:20:00Z,NP,0,30.133,30.128,30.126,53,49
2021-03-04T14:21:00Z,NP,0,30.134,30.129,30.126,53,49
2021-03-04T14:22:00Z,NP,0,30.135,30.129,30.127,53,49
2021-03-04T14:23:00Z,NP,0,30.135,30.13,30.128,53,49
2021-03-04T14:24:00Z,NP,0,30.136,30.131,30.128,52,49
2021-03-04T14:25:00Z,NP,0,30.136,30.131,30.129,52,49
2021-03-04T14:26:00Z,NP,0,30.136,30.131,30.129,52,49
2021-03-04T14:27:00Z,NP,0,30.137,30.131,30.129,52,49
2021-03-04T14:28:00Z,NP,0,30.137,30.131,30.129,52,49
2021-03-04T14:29:00Z,NP,0,30.137,30.132,30.129,52,49
2021-03-04T14:30:00Z,NP,0,30.137,30.132,30.13,53,49
2021-03-04T14:31:00Z,NP,0,30.138,30.132,30.13,53,49
2021-03-04T14:32:00Z,NP,0,30.138,30.133,30.131,53,49
2021-03-04T14:33:00Z,NP,0,30.138,30.133,30.131,53,49
2021-03-04T14:34:00Z,NP,0,30.138,30.133,30.131,53,50
2021-03-04T14:35:00Z,NP,0,30.138,30.133,30.13,53,50
2021-03-04T14:36:00Z,NP,0,30.138,30.133,30.13,53,50
2021-03-04T14:37:00Z,NP,0,30.138,30.133,30.131,53,50
2021-03-04T14:38:00Z,NP,0,30.139,30.133,30.131,53,50
2021-03-04T14:39:00Z,NP,0,30.139,30.134,30.131,53,50
2021-03-04T14:40:00Z,NP,0,30.139,30.134,30.132,53,50
2021-03-04T14:41:00Z,NP,0,30.14,30.135,30.132,53,50
2021-03-04T14:42:00Z,NP,0,30.141,30.135,30.133,53,50
2021-03-04T14:43:00Z,NP,0,30.141,30.136,30.134,53,50
2021-03-04T14:44:00Z,NP,0,30.142,30.136,30.134,53,50
2021-03-04T14:45:00Z,NP,0,30.142,30.137,30.135,53,50
2021-03-04T14:46:00Z,NP,0,30.142,30.137,30.135,53,50
2021-03-04T14:47:00Z,NP,0,30.142,30.137,30.135,53,50
2021-03-04T14:48:00Z,NP,0,30.143,30.137,30.135,53,50
2021-03-04T14:49:00Z,NP,0,30.143,30.138,30.135,53,50
2021-03-04T14:50:00Z,NP,0,30.143,30.138,30.136,53,50
2021-03-04T14:51:00Z,NP,0,30.143,30.138,30.136,53,50
2021-03-04T14:52:00Z,NP,0,30.143,30.138,30.135,53,50
2021-03-04T14:53:00Z,NP,0,30.143,30.138,30.135,53,50
2021-03-04T14:54:00Z,NP,0,30.143,30.137,30.135,53,50
2021-03-04T14:55:00Z,NP,0,30.143,30.138,30.135,53,50
2021-03-04T14:56:00Z,NP,0,30.143,30.138,30.135,53,50
2021-03-04T14:57:00Z,NP,0,30.143,30.138,30.136,53,50
2021-03-04T14:58:00Z,NP,0,30.144,30.139,30.136,53,50
2021-03-04T14:59:00Z,NP,0,30.144,30.139,30.137,53,50
2021-03-04T15:00:00Z,NP,0,30.145,30.14,30.138,53,50
2021-03-04T15:01:00Z,NP,0,30.146,30.141,30.138,53,50
2021-03-04T15:02:00Z,NP,0,30.147,30.142,30.139,54,50
2021-03-04T15:03:00Z,NP,0,30.147,30.142,30.139,54,50
2021-03-04T15:04:00Z,NP,0,30.148,30.142,30.14,54,50
2021-03-04T15:05:00Z,NP,0,30.148,30.143,30.141,54,50
2021-03-04T15:06:00Z,NP,0,30.149,30.144,30.141,54,50
2021-03-04T15:07:00Z,NP,0,30.149,30.144,30.142,54,50
2021-03-04T15:08:00Z,NP,0,30.15,30.144,30.142,54,50
2021-03-04T15:09:00Z,NP,0,30.15,30.145,30.142,54,50
2021-03-04T15:10:00Z,NP,0,30.15,30.145,30.143,54,50
2021-03-04T15:11:00Z,NP,0,30.151,30.146,30.143,54,50
2021-03-04T15:12:00Z,NP,0,30.151,30.146,30.144,54,50
2021-03-04T15:13:00Z,NP,0,30.152,30.147,30.145,54,50
2021-03-04T15:14:00Z,NP,0,30.153,30.148,30.145,54,50
2021-03-04T15:15:00Z,NP,0,30.154,30.149,30.146,54,50
2021-03-04T15:16:00Z,NP,0,30.155,30.15,30.147,54,50
2021-03-04T15:17:00Z,NP,0,30.156,30.151,30.148,54,50
2021-03-04T15:18:00Z,NP,0,30.157,30.151,30.149,54,50
2021-03-04T15:19:00Z,NP,0,30.158,30.153,30.15,54,50
2021-03-04T15:20:00Z,NP,0,30.159,30.153,30.151,54,50
2021-03-04T15:21:00Z,NP,0,30.159,30.154,30.152,54,50
2021-03-04T15:22:00Z,NP,0,30.16,30.154,30.152,54,50
2021-03-04T15:23:00Z,NP,0,30.16,30.155,30.153,54,50
2021-03-04T15:24:00Z,NP,0,30.16,30.155,30.153,54,50
2021-03-04T15:25:00Z,NP,0,30.161,30.155,30.153,54,50
2021-03-04T15:26:00Z,NP,0,30.161,30.156,30.153,54,50
2021-03-04T15:27:00Z,NP,0,30.161,30.156,30.154,54,49
2021-03-04T15:28:00Z,NP,0,30.161,30.156,30.154,54,49
2021-03-04T15:29:00Z,NP,0,30.161,30.156,30.154,54,49
2021-03-04T15:30:00Z,NP,0,30.162,30.156,30.154,54,50
2021-03-04T15:31:00Z,NP,0,30.162,30.157,30.154,54,50
2021-03-04T15:32:00Z,NP,0,30.162,30.157,30.154,54,50
2021-03-04T15:33:00Z,NP,0,30.162,30.157,30.155,54,50
2021-03-04T15:34:00Z,NP,0,30.162,30.157,30.154,54,50
2021-03-04T15:35:00Z,NP,0,30.162,30.157,30.155,54,50
2021-03-04T15:36:00Z,NP,0,30.162,30.157,30.155,54,49
2021-03-04T15:37:00Z,NP,0,30.163,30.158,30.155,54,50
2021-03-04T15:38:00Z,NP,0,30.164,30.159,30.156,54,49
2021-03-04T15:39:00Z,NP,0,30.165,30.16,30.157,54,50
2021-03-04T15:40:00Z,NP,0,30.166,30.161,30.159,55,50
2021-03-04T15:41:00Z,NP,0,30.167,30.161,30.159,54,50
2021-03-04T15:42:00Z,NP,0,30.167,30.162,30.159,54,50
2021-03-04T15:43:00Z,NP,0,30.167,30.162,30.16,55,50
2021-03-04T15:44:00Z,M,0,30.167,30.162,30.16,55,50
2021-03-04T15:45:00Z,NP,0,30.168,30.162,30.16,54,50
2021-03-04T15:46:00Z,NP,0,30.168,30.163,30.161,54,50
2021-03-04T15:47:00Z,NP,0,30.169,30.164,30.161,55,50
2021-03-04T15:48:00Z,NP,0,30.17,30.164,30.162,55,50
2021-03-04T15:49:00Z,NP,0,30.171,30.165,30.163,55,50
2021-03-04T15:50:00Z,NP,0,30.172,30.166,30.164,55,50
2021-03-04T15:51:00Z,NP,0,30.172,30.167,30.165,55,50
2021-03-04T15:52:00Z,NP,0,30.173,30.168,30.166,55,50
2021-03-04T15:53:00Z,NP,0,30.174,30.168,30.166,55,50
2021-03-04T15:54:00Z,NP,0,30.174,30.169,30.166,55,50
2021-03-04T15:55:00Z,NP,0,30.174,30.168,30.166,55,50
2021-03-04T15:56:00Z,NP,0,30.173,30.168,30.166,55,50
2021-03-04T15:57:00Z,NP,0,30.173,30.168,30.166,55,50
2021-03-04T15:58:00Z,NP,0,30.173,30.168,30.165,56,51
2021-03-04T15:59:00Z,NP,0,30.173,30.168,30.165,55,51
2021-03-04T16:00:00Z,NP,0,30.173,30.168,30.166,55,50
2021-03-04T16:01:00Z,NP,0,30.174,30.168,30.166,55,50
2021-03-04T16:02:00Z,NP,0,30.174,30.169,30.167,55,50
2021-03-04T16:03:00Z,NP,0,30.174,30.169,30.167,55,50
2021-03-04T16:04:00Z,NP,0,30.175,30.17,30.167,55,50
2021-03-04T16:05:00Z,NP,0,30.175,30.17,30.168,55,50
2021-03-04T16:06:00Z,NP,0,30.176,30.171,30.168,55,50
2021-03-04T16:07:00Z,NP,0,30.176,30.171,30.169,55,50
2021-03-04T16:08:00Z,NP,0,30.177,30.172,30.17,55,50
2021-03-04T16:09:00Z,NP,0,30.178,30.172,30.17,56,50
2021-03-04T16:10:00Z,NP,0,30.178,30.173,30.171,55,50
2021-03-04T16:11:00Z,NP,0,30.178,30.173,30.171,55,50
2021-03-04T16:12:00Z,NP,0,30.179,30.174,30.171,56,50
2021-03-04T16:13:00Z,NP,0,30.179,30.174,30.171,55,50
2021-03-04T16:14:00Z,NP,0,30.179,30.174,30.172,56,50
2021-03-04T16:15:00Z,NP,0,30.179,30.175,30.172,56,50
2021-03-04T16:16:00Z,NP,0,30.18,30.175,30.173,56,50
2021-03-04T16:17:00Z,NP,0,30.181,30.176,30.173,56,50
2021-03-04T16:18:00Z,NP,0,30.181,30.176,30.174,56,50
2021-03-04T16:19:00Z,NP,0,30.181,30.176,30.174,57,51
2021-03-04T16:20:00Z,NP,0,30.182,30.177,30.174,56,51
2021-03-04T16:21:00Z,NP,0,30.182,30.177,30.174,56,50
2021-03-04T16:22:00Z,NP,0,30.182,30.177,30.175,56,50
2021-03-04T16:23:00Z,NP,0,30.182,30.177,30.175,57,50
2021-03-04T16:24:00Z,NP,0,30.182,30.177,30.175,55,50
2021-03-04T16:25:00Z,NP,0,30.182,30.177,30.174,56,50
2021-03-04T16:26:00Z,NP,0,30.181,30.176,30.174,57,50
2021-03-04T16:27:00Z,NP,0,30.181,30.176,30.173,57,50
2021-03-04T16:28:00Z,NP,0,30.18,30.175,30.173,56,50
2021-03-04T16:29:00Z,NP,0,30.18,30.175,30.172,57,50
2021-03-04T16:30:00Z,NP,0,30.179,30.174,30.171,57,50
2021-03-04T16:31:00Z,NP,0,30.178,30.173,30.171,57,50
2021-03-04T16:32:00Z,NP,0,30.177,30.172,30.17,57,50
2021-03-04T16:33:00Z,NP,0,30.176,30.171,30.169,57,50
2021-03-04T16:34:00Z,NP,0,30.176,30.171,30.168,57,50
2021-03-04T16:35:00Z,NP,0,30.176,30.17,30.168,57,50
2021-03-04T16:36:00Z,NP,0,30.176,30.171,30.169,57,50
2021-03-04T16:37:00Z,NP,0,30.176,30.171,30.169,58,50
2021-03-04T16:38:00Z,NP,0,30.177,30.172,30.17,57,50
2021-03-04T16:39:00Z,NP,0,30.178,30.173,30.171,57,50
2021-03-04T16:40:00Z,NP,0,30.179,30.174,30.172,57,50
2021-03-04T16:41:00Z,NP,0,30.18,30.175,30.173,57,49
2021-03-04T16:42:00Z,NP,0,30.181,30.176,30.173,58,50
2021-03-04T16:43:00Z,NP,0,30.181,30.176,30.173,58,51
2021-03-04T16:44:00Z,NP,0,30.181,30.176,30.174,57,50
2021-03-04T16:45:00Z,NP,0,30.181,30.176,30.173,57,49
2021-03-04T16:46:00Z,NP,0,30.18,30.175,30.173,57,49
2021-03-04T16:47:00Z,NP,0,30.18,30.175,30.173,57,49
2021-03-04T16:48:00Z,NP,0,30.18,30.175,30.173,58,50
2021-03-04T16:49:00Z,NP,0,30.18,30.175,30.173,57,50
2021-03-04T16:50:00Z,NP,0,30.181,30.176,30.174,57,49
2021-03-04T16:51:00Z,NP,0,30.182,30.177,30.174,57,49
2021-03-04T16:52:00Z,NP,0,30.183,30.178,30.175,59,50
2021-03-04T16:53:00Z,NP,0,30.183,30.178,30.176,57,50
2021-03-04T16:54:00Z,NP,0,30.184,30.178,30.176,57,49
2021-03-04T16:55:00Z,NP,0,30.183,30.178,30.176,57,49
2021-03-04T16:56:00Z,NP,0,30.183,30.178,30.175,58,49
2021-03-04T16:57:00Z,NP,0,30.182,30.177,30.175,57,49
2021-03-04T16:58:00Z,NP,0,30.182,30.176,30.174,57,49
2021-03-04T16:59:00Z,NP,0,30.181,30.176,30.174,58,49
2021-03-04T17:00:00Z,NP,0,30.181,30.176,30.174,58,49
2021-03-04T17:01:00Z,NP,0,30.181,30.176,30.173,58,49
2021-03-04T17:02:00Z,NP,0,30.181,30.176,30.173,58,49
2021-03-04T17:03:00Z,NP,0,30.181,30.175,30.173,58,48
2021-03-04T17:04:00Z,NP,0,30.181,30.175,30.173,58,48
