Event ID,Operation ID,User ID,Equipment Type,Airport,Operation Time,Op Type,Num Ops,Segment#,Latitude,Longitude,Altitude AFE (ft),Altitude MSL (ft),unit-x,unit-y,unit-z,Segment Length (ft),Ground Track Distance (ft),Ground Speed (kt),Delta Speed (kt),Trajectory Mode,Net Corrected Thrust Per Engine (lb),Duration ,Fuel Burn (lb),CO (lb),THC (lb),TOG (lb),VOC (lb),NMHC (lb),NOx (lb),nvPM Mass (lb),nvPM Number,PMSO (lb),PMFO (lb),CO2 (lb),H2O (lb),SOx (lb),PM 2.5 (lb),PM 10 (lb)
100022,12,,Boeing 707-300 Series/1PW003,KNHK,6/30/2022 7:00:00 AM,Approach,1,19,38.290376,-76.401859,-18.2,19.8,0,0,0,0,118592.8,0,0,Taxi In,0,00:06:06.000,413.13,57.11,50.54,58.43,58.13,58.43,0.89,N/A,N/A,0.01,0.31,1303.4,511.04,0.32,0.33,0.33
100024,14,,Boeing 707-100 Series/1PW001,KNHK,6/30/2022 7:00:00 AM,Departure,1,0,38.278591,-76.39589,-22.2,15.8,0,0,0,0,0,0,0,Taxi Out,0,00:12:18.000,878.59,85.63,97.86,113.15,112.56,113.15,2.16,N/A,N/A,0.03,0.61,2771.9,1086.8,0.69,0.63,0.63
100024,14,,Boeing 707-100 Series/1PW001,KNHK,6/30/2022 7:00:00 AM,Departure,1,1,38.278591,-76.39589,-22.2,15.8,-0.809355,0.58732,0,288.8,0,35,17.3,Takeoff Ground Roll,14850,00:00:03.921,45.94,0.1,0.14,0.16,0.16,0.16,0.55,N/A,N/A,0,0.02,144.95,56.83,0.04,0.02,0.02
100024,14,,Boeing 707-100 Series/1PW001,KNHK,6/30/2022 7:00:00 AM,Departure,1,2,38.279057,-76.396705,-22.2,15.8,-0.809355,0.58732,0,403.2,288.8,52.3,17.3,Takeoff Ground Roll,14850,00:00:03.921,46.63,0.1,0.14,0.16,0.16,0.16,0.55,N/A,N/A,0,0.02,147.13,57.68,0.04,0.02,0.02
100024,14,,Boeing 707-100 Series/1PW001,KNHK,6/30/2022 7:00:00 AM,Departure,1,3,38.279707,-76.397841,-22.2,15.8,-0.809355,0.58732,0,517.6,692,69.6,17.3,Takeoff Ground Roll,14850,00:00:03.921,47.32,0.1,0.14,0.16,0.16,0.16,0.56,N/A,N/A,0,0.02,149.3,58.54,0.04,0.02,0.02
100024,14,,Boeing 707-100 Series/1PW001,KNHK,6/30/2022 7:00:00 AM,Departure,1,4,38.280542,-76.399301,-22.2,15.8,-0.809355,0.58732,0,632,1209.6,86.9,17.3,Takeoff Ground Roll,14850,00:00:03.921,48.01,0.1,0.14,0.17,0.16,0.17,0.57,N/A,N/A,0,0.02,151.48,59.39,0.04,0.02,0.02
100024,14,,Boeing 707-100 Series/1PW001,KNHK,6/30/2022 7:00:00 AM,Departure,1,5,38.281562,-76.401082,-22.2,15.8,-0.809355,0.58732,0,746.4,1841.6,104.1,17.3,Takeoff Ground Roll,14850,00:00:03.921,48.7,0.1,0.15,0.17,0.17,0.17,0.58,N/A,N/A,0,0.02,153.65,60.24,0.04,0.02,0.02
100024,14,,Boeing 707-100 Series/1PW001,KNHK,6/30/2022 7:00:00 AM,Departure,1,6,38.282766,-76.403187,-22.2,15.8,-0.809355,0.58732,0,860.8,2588,121.4,17.3,Takeoff Ground Roll,14850,00:00:03.921,49.39,0.11,0.15,0.17,0.17,0.17,0.59,N/A,N/A,0,0.02,155.83,61.1,0.04,0.02,0.02
100024,14,,Boeing 707-100 Series/1PW001,KNHK,6/30/2022 7:00:00 AM,Departure,1,7,38.284154,-76.405614,-22.2,15.8,-0.809355,0.58732,0,975.2,3448.8,138.7,17.3,Takeoff Ground Roll,14850,00:00:03.921,50.08,0.11,0.15,0.17,0.17,0.17,0.6,N/A,N/A,0,0.02,158.01,61.95,0.04,0.02,0.02
100024,14,,Boeing 707-100 Series/1PW001,KNHK,6/30/2022 7:00:00 AM,Departure,1,8,38.285727,-76.408363,-22.2,15.8,-0.798649,0.579551,0.162111,343.7,4424,156,0,Takeoff Airborne,14850,00:00:01.323,17,0.04,0.05,0.06,0.06,0.06,0.2,N/A,N/A,0,0.01,53.62,21.02,0.01,0.01,0.01
100024,14,,Boeing 707-100 Series/1PW001,KNHK,6/30/2022 7:00:00 AM,Departure,1,9,38.286281,-76.409332,34.3,72.3,-0.798649,0.579551,0.162111,410.2,4767.7,156,0,Takeoff Airborne,14850,00:00:01.579,20.24,0.04,0.06,0.07,0.07,0.07,0.24,N/A,N/A,0,0.01,63.86,25.04,0.02,0.01,0.01
100024,14,,Boeing 707-100 Series/1PW001,KNHK,6/30/2022 7:00:00 AM,Departure,1,10,38.286943,-76.410489,101.7,139.7,-0.798649,0.579551,0.162111,487.8,5177.9,156,0,Takeoff Airborne,14850,00:00:01.878,24.01,0.05,0.07,0.08,0.08,0.08,0.29,N/A,N/A,0,0.01,75.74,29.7,0.02,0.01,0.01
100024,14,,Boeing 707-100 Series/1PW001,KNHK,6/30/2022 7:00:00 AM,Departure,1,11,38.287729,-76.411865,181.8,219.8,-0.798649,0.579551,0.162111,615.4,5665.8,156,0,Takeoff Airborne,14850,00:00:02.368,30.18,0.06,0.09,0.1,0.1,0.1,0.36,N/A,N/A,0,0.01,95.22,37.33,0.02,0.01,0.01
100024,14,,Boeing 707-100 Series/1PW001,KNHK,6/30/2022 7:00:00 AM,Departure,1,12,38.288722,-76.4136,282.9,320.9,-0.798649,0.579551,0.162111,826,6281.1,156,0,Takeoff Airborne,14850,00:00:03.179,40.34,0.09,0.12,0.14,0.14,0.14,0.48,N/A,N/A,0,0.02,127.27,49.9,0.03,0.02,0.02
100024,14,,Boeing 707-100 Series/1PW001,KNHK,6/30/2022 7:00:00 AM,Departure,1,13,38.290054,-76.415929,418.6,456.6,-0.798649,0.579551,0.162111,1225.2,7107.2,156,0,Takeoff Airborne,14850,00:00:04.716,59.47,0.13,0.18,0.21,0.21,0.21,0.71,N/A,N/A,0,0.03,187.62,73.56,0.05,0.03,0.03
100024,14,,Boeing 707-100 Series/1PW001,KNHK,6/30/2022 7:00:00 AM,Departure,1,14,38.292029,-76.419384,619.9,657.9,-0.798649,0.579551,0.162111,2178.7,8332.3,156,0,Takeoff Airborne,14850,00:00:08.385,104.68,0.23,0.32,0.37,0.36,0.37,1.25,N/A,N/A,0,0.05,330.28,129.49,0.08,0.05,0.05
100024,14,,Boeing 707-100 Series/1PW001,KNHK,6/30/2022 7:00:00 AM,Departure,1,15,38.295542,-76.425528,977.8,1015.8,-0.804949,0.584123,0.104197,4564.1,10511,156,16.7,Takeoff Airborne,14850,00:00:16.545,204.77,0.45,0.62,0.72,0.72,0.72,2.45,N/A,N/A,0.01,0.09,646.06,253.31,0.16,0.1,0.1
100024,14,,Boeing 707-100 Series/1PW001,KNHK,6/30/2022 7:00:00 AM,Departure,1,16,38.3029,-76.438402,1456,1494,-0.804949,0.584123,0.104197,4618.1,15075.1,172.7,15.3,Takeoff Airborne,14850,00:00:15.257,187.87,0.41,0.57,0.66,0.66,0.66,2.25,N/A,N/A,0.01,0.09,592.74,232.4,0.15,0.09,0.09
100024,14,,Boeing 707-100 Series/1PW001,KNHK,6/30/2022 7:00:00 AM,Departure,1,17,38.310344,-76.451431,1939.8,1977.8,-0.804949,0.584123,0.104197,408.9,19693.2,188,1.4,Takeoff Airborne,14850,00:00:01.291,15.85,0.03,0.05,0.06,0.06,0.06,0.19,N/A,N/A,0,0,50,19.6,0.01,0,0
100024,14,,Boeing 707-100 Series/1PW001,KNHK,6/30/2022 7:00:00 AM,Departure,1,18,38.311003,-76.452584,1982.6,2020.6,-0.804949,0.584123,0.104197,5489.9,20102.1,189.3,16.7,Takeoff Airborne,14850,00:00:16.545,202.2,0.45,0.62,0.72,0.72,0.72,2.43,N/A,N/A,0.01,0.03,637.94,250.12,0.16,0.04,0.04
100024,14,,Boeing 707-100 Series/1PW001,KNHK,6/30/2022 7:00:00 AM,Departure,1,19,38.31985,-76.468076,2557.8,2595.8,-0.800045,0.580564,0.15124,1000,25592,206,0,Terminal Climb,14850,00:00:02.910,33.25,0.07,0.1,0.12,0.12,0.12,0.4,N/A,N/A,0,0.01,104.91,41.13,0.03,0.01,0.01
100024,14,,Boeing 707-100 Series/1PW001,KNHK,6/30/2022 7:00:00 AM,Departure,1,20,38.321462,-76.470899,2710.8,2748.8,-0.799949,0.580494,0.152014,1736,26592,206,0,Terminal Climb,13120,00:00:05.052,53.75,0.12,0.17,0.19,0.19,0.19,0.65,N/A,N/A,0,0.01,169.57,66.48,0.04,0.01,0.01
100024,14,,Boeing 707-100 Series/1PW001,KNHK,6/30/2022 7:00:00 AM,Departure,1,21,38.324259,-76.475798,2977.8,3015.8,-0.807158,0.585726,0.073622,3667.2,28328,206,14.7,Terminal Climb,13120,00:00:10.213,108.18,0.24,0.34,0.39,0.39,0.39,1.31,N/A,N/A,0,0.02,341.31,133.82,0.08,0.02,0.02
100024,14,,Boeing 707-100 Series/1PW001,KNHK,6/30/2022 7:00:00 AM,Departure,1,22,38.330167,-76.48615,3248.5,3286.5,-0.807158,0.585726,0.073622,3919.3,31995.2,220.7,14.7,Terminal Climb,13120,00:00:10.213,108.26,0.24,0.34,0.39,0.39,0.39,1.31,1.4731,N/A,0,0,341.55,133.91,0.08,0.01,0.01
100024,14,,Boeing 707-100 Series/1PW001,KNHK,6/30/2022 7:00:00 AM,Departure,1,23,38.33648,-76.497216,3537.9,3575.9,-0.807158,0.585726,0.073622,4171.5,35914.5,235.3,14.7,Terminal Climb,13120,00:00:10.213,108.24,0.24,0.34,0.39,0.39,0.39,1.31,1.4729,N/A,0,0,341.5,133.89,0.08,0.01,0.01
100024,14,,Boeing 707-100 Series/1PW001,KNHK,6/30/2022 7:00:00 AM,Departure,1,24,38.343198,-76.508995,3845.8,3883.8,-0.802132,0.582079,0.133298,698.9,40086,250,0,Terminal Climb,13120,00:00:01.671,17.68,0.04,0.06,0.06,0.06,0.06,0.21,0.2405,N/A,0,0,55.77,21.87,0.01,0,0
100024,14,,Boeing 707-100 Series/1PW001,KNHK,6/30/2022 7:00:00 AM,Departure,1,25,38.344323,-76.510969,3939.8,3977.8,-0.802132,0.582079,0.133298,11435.1,40784.9,250,0,Terminal Climb,13120,00:00:27.344,280.57,0.64,0.9,1.04,1.03,1.04,3.4,3.818,N/A,0.01,0.01,885.2,347.07,0.22,0.03,0.03
100024,14,,Boeing 707-100 Series/1PW001,KNHK,6/30/2022 7:00:00 AM,Departure,1,26,38.362733,-76.543271,5477.8,5515.8,-0.803403,0.583001,0.121054,3788.4,52220,250,0,Terminal Climb,13120,00:00:09.045,89.39,0.21,0.29,0.33,0.33,0.33,1.08,1.2164,N/A,0,0,282.03,110.58,0.07,0.01,0.01
100024,14,,Boeing 707-100 Series/1PW001,KNHK,6/30/2022 7:00:00 AM,Departure,1,27,38.36883,-76.553976,5939.8,5977.8,-0.803403,0.583001,0.121054,12611.6,56008.4,250,0,Terminal Climb,13120,00:00:30.110,286.56,0.68,0.94,1.09,1.08,1.09,3.48,3.8995,N/A,0.01,0.01,904.1,354.48,0.22,0.03,0.03
100024,14,,Boeing 707-100 Series/1PW001,KNHK,6/30/2022 7:00:00 AM,Departure,1,28,38.38912,-76.589627,7477.8,7515.8,-0.804723,0.583959,0.106829,4299.9,68620,250,0,Terminal Climb,13120,00:00:10.249,93.9,0.22,0.31,0.36,0.36,0.36,1.11,1.2778,N/A,0,0,296.27,116.16,0.07,0.01,0.01
100024,14,,Boeing 707-100 Series/1PW001,KNHK,6/30/2022 7:00:00 AM,Departure,1,29,38.396035,-76.601787,7939.8,7977.8,-0.804723,0.583959,0.106829,18614.4,72919.9,250,0,Terminal Climb,13120,00:00:44.369,387.78,0.95,1.32,1.52,1.52,1.52,4.45,5.2768,N/A,0.01,0.01,1223.4,479.68,0.3,0.04,0.04
100024,14,,Boeing 707-100 Series/1PW001,KNHK,6/30/2022 7:00:00 AM,Departure,1,30,38.425958,-76.654453,9939.8,9977.8,-0.804723,0.583959,0.106829,353.7,91534.3,250,0,Terminal Climb,13120,00:00:00.843,7.08,0.02,0.02,0.03,0.03,0.03,0.08,0.0964,N/A,0,0,22.35,8.76,0.01,0,0
100023,13,,Boeing 707-100 Series/1PW001,KNHK,6/30/2022 7:00:00 AM,Approach,1,0,38.503003,-76.088455,5981.8,6019.8,-0.75521,-0.65339,-0.052335,725.1,0,250,-1.2,Approach,520,00:00:01.725,1.56,0.17,0.19,0.22,0.22,0.22,0,0.0213,N/A,0,0,4.93,1.93,0,0,0
100023,13,,Boeing 707-100 Series/1PW001,KNHK,6/30/2022 7:00:00 AM,Approach,1,1,38.501706,-76.090376,5943.8,5981.8,-0.75521,-0.65339,-0.052335,9814.1,725.1,248.8,-16.8,Approach,549.9,00:00:24.223,22.07,2.34,2.67,3.09,3.07,3.09,0.06,0.3003,N/A,0,0,69.62,27.3,0.02,0,0
100023,13,,Boeing 707-100 Series/1PW001,KNHK,6/30/2022 7:00:00 AM,Approach,1,2,38.484141,-76.116381,5429.5,5467.5,-0.75521,-0.65339,-0.052335,9752,10539.2,232,-18,Approach,954.3,00:00:25.946,23.91,2.51,2.87,3.32,3.3,3.32,0.06,0.3254,N/A,0,0,75.44,29.58,0.02,0,0
100023,13,,Boeing 707-100 Series/1PW001,KNHK,6/30/2022 7:00:00 AM,Approach,1,3,38.466682,-76.142208,4918.4,4956.4,-0.75521,-0.65339,-0.052335,8964.9,20291.2,214,-18,Approach,1388.6,00:00:25.946,31.54,3.29,3.76,4.35,4.32,4.35,0.08,0.4291,N/A,0,0,99.5,39.01,0.02,0,0
100023,13,,Boeing 707-100 Series/1PW001,KNHK,6/30/2022 7:00:00 AM,Approach,1,4,38.450627,-76.165939,4448.6,4486.6,-0.75521,-0.65339,-0.052335,8177.7,29256.1,196,-18,Approach,1822.9,00:00:25.946,40.18,2.91,2.02,2.33,2.32,2.33,0.12,0.5468,N/A,0,0,126.78,49.71,0.03,0,0
100023,13,,Boeing 707-100 Series/1PW001,KNHK,6/30/2022 7:00:00 AM,Approach,1,5,38.435977,-76.187578,4020,4058,-0.75521,-0.65339,-0.052335,1453.9,37433.8,178,-3.5,Approach,2257.1,00:00:04.895,8.56,0.51,0.27,0.32,0.31,0.32,0.03,0.1164,N/A,0,0,26.99,10.58,0.01,0,0
100023,13,,Boeing 707-100 Series/1PW001,KNHK,6/30/2022 7:00:00 AM,Approach,1,6,38.433372,-76.191425,3943.8,3981.8,-0.75521,-0.65339,-0.052335,5936.6,38887.8,174.5,-14.5,Approach,2342.6,00:00:21.062,40.29,2.1,0.92,1.06,1.06,1.06,0.14,0.5483,N/A,0,0,127.13,49.84,0.03,0,0
100023,13,,Boeing 707-100 Series/1PW001,KNHK,6/30/2022 7:00:00 AM,Approach,1,7,38.422735,-76.207127,3632.7,3670.7,-0.75521,-0.65339,-0.052335,6603.4,44824.4,160,-18,Approach,2691.4,00:00:25.946,57.32,2.38,0.77,0.88,0.88,0.88,0.22,0.78,N/A,0,0,180.85,70.91,0.04,0.01,0.01
100023,13,,Boeing 707-100 Series/1PW001,KNHK,6/30/2022 7:00:00 AM,Approach,1,8,38.4109,-76.224587,3286.6,3324.6,-0.75521,-0.65339,-0.052335,5816.2,51427.8,142,-18,Approach,3125.7,00:00:25.946,65.73,2.2,0.53,0.61,0.61,0.61,0.28,0.8944,N/A,0,0,207.37,81.3,0.05,0.01,0.01
100023,13,,Boeing 707-100 Series/1PW001,KNHK,6/30/2022 7:00:00 AM,Approach,1,9,38.400473,-76.239961,2981.8,3019.8,-0.75521,-0.65339,-0.052337,19805.7,57244,124,0,Approach,3560,00:01:34.764,260.79,7.68,1.55,1.8,1.79,1.8,1.16,N/A,N/A,0.01,0.06,822.78,322.59,0.2,0.07,0.07
100023,13,,Boeing 707-100 Series/1PW001,KNHK,6/30/2022 7:00:00 AM,Approach,1,10,38.364954,-76.292281,1943.8,1981.8,-0.75521,-0.65339,-0.052337,8815.3,77049.7,124,0,Approach,3577.3,00:00:42.178,119.73,3.36,0.65,0.75,0.74,0.75,0.54,N/A,N/A,0,0.03,377.73,148.1,0.09,0.03,0.03
100023,13,,Boeing 707-100 Series/1PW001,KNHK,6/30/2022 7:00:00 AM,Approach,1,11,38.349138,-76.315552,1481.8,1519.8,-0.75521,-0.65339,-0.052334,9541,85865,124,0,Approach,3585,00:00:45.650,132.02,3.6,0.67,0.77,0.77,0.77,0.6,N/A,N/A,0,0.03,416.52,163.31,0.1,0.03,0.03
100023,13,,Boeing 707-100 Series/1PW001,KNHK,6/30/2022 7:00:00 AM,Approach,1,12,38.332014,-76.340727,981.8,1019.8,-0.75521,-0.65339,-0.052336,18890.2,95406,124,0,Approach,3585,00:01:30.383,268.56,7.02,1.25,1.45,1.44,1.45,1.23,N/A,N/A,0.01,0.06,847.31,332.21,0.21,0.07,0.07
100023,13,,Boeing 707-100 Series/1PW001,KNHK,6/30/2022 7:00:00 AM,Approach,1,13,38.298094,-76.390536,-8.2,29.8,-0.75521,-0.65339,-0.052336,190.8,114296.2,124,0,Approach,3585,00:00:00.913,2.76,0.07,0.01,0.01,0.01,0.01,0.01,N/A,N/A,0,0,8.71,3.42,0,0,0
100023,13,,Boeing 707-100 Series/1PW001,KNHK,6/30/2022 7:00:00 AM,Approach,1,14,38.297752,-76.391039,-18.2,19.8,-0.756247,-0.654287,0,525,114487,124,0,Landing Ground Roll,3585,00:00:02.508,10.08,0.13,0.03,0.03,0.03,0.03,0.06,N/A,N/A,0,0,31.82,12.47,0.01,0,0
100023,13,,Boeing 707-100 Series/1PW001,KNHK,6/30/2022 7:00:00 AM,Approach,1,15,38.296809,-76.392423,-18.2,19.8,-0.756247,-0.654287,0,1406.5,115012,124,-18.8,Landing Ground Roll With Reverse Thrust,5940,00:00:07.271,33.47,0.31,0.1,0.12,0.11,0.12,0.21,N/A,N/A,0,0.01,105.59,41.4,0.03,0.01,0.01
100023,13,,Boeing 707-100 Series/1PW001,KNHK,6/30/2022 7:00:00 AM,Approach,1,16,38.294282,-76.396129,-18.2,19.8,-0.756247,-0.654287,0,1175.7,116418.5,105.2,-18.8,Landing Ground Roll With Reverse Thrust,5049,00:00:07.271,27.61,0.41,0.08,0.1,0.09,0.1,0.15,N/A,N/A,0,0.01,87.11,34.15,0.02,0.01,0.01
100023,13,,Boeing 707-100 Series/1PW001,KNHK,6/30/2022 7:00:00 AM,Approach,1,17,38.29217,-76.399227,-18.2,19.8,-0.756247,-0.654287,0,945,117594.2,86.4,-18.8,Landing Ground Roll With Reverse Thrust,4158,00:00:07.271,21.92,0.56,0.1,0.12,0.11,0.12,0.1,N/A,N/A,0,0,69.15,27.11,0.02,0.01,0.01
100023,13,,Boeing 707-100 Series/1PW001,KNHK,6/30/2022 7:00:00 AM,Approach,1,18,38.290473,-76.401718,-18.2,19.8,-0.756247,-0.654287,0,714.3,118539.2,67.6,-18.8,Landing Ground Roll With Reverse Thrust,3267,00:00:07.271,16.39,0.67,0.23,0.26,0.26,0.26,0.06,N/A,N/A,0,0,51.72,20.28,0.01,0,0
100023,13,,Boeing 707-100 Series/1PW001,KNHK,6/30/2022 7:00:00 AM,Approach,1,19,38.28919,-76.4036,-18.2,19.8,-0.756247,-0.654287,0,483.5,119253.5,48.8,-18.8,Landing Ground Roll With Reverse Thrust,2376,00:00:07.271,11.04,0.86,0.71,0.82,0.82,0.82,0.03,N/A,N/A,0,0,34.82,13.65,0.01,0,0
100023,13,,Boeing 707-100 Series/1PW001,KNHK,6/30/2022 7:00:00 AM,Approach,1,20,38.288321,-76.404874,-18.2,19.8,0,0,0,0,119737,0,0,Taxi In,0,00:06:06.000,435.72,42.47,48.53,56.12,55.82,56.12,1.07,N/A,N/A,0.01,0.3,1374.7,538.99,0.34,0.31,0.31
100025,15,,Boeing 707-300 Series/1PW003,KNHK,6/30/2022 7:00:00 AM,Departure,1,0,38.278591,-76.39589,-22.2,15.8,0,0,0,0,0,0,0,Taxi Out,0,00:12:18.000,833.03,115.15,101.9,117.82,117.21,117.82,1.8,N/A,N/A,0.02,0.63,2628.2,1030.5,0.65,0.66,0.66
100025,15,,Boeing 707-300 Series/1PW003,KNHK,6/30/2022 7:00:00 AM,Departure,1,1,38.278591,-76.39589,-22.2,15.8,-0.809355,0.58732,0,78,0,0,18.9,Takeoff Ground Roll,18029.9,00:00:04.878,66.25,0.09,0.03,0.03,0.03,0.03,0.83,N/A,N/A,0,0,209.02,81.95,0.05,0.01,0.01
100025,15,,Boeing 707-300 Series/1PW003,KNHK,6/30/2022 7:00:00 AM,Departure,1,2,38.278717,-76.39611,-22.2,15.8,-0.809355,0.58732,0,233.9,78,18.9,18.9,Takeoff Ground Roll,17715.3,00:00:04.878,65.36,0.09,0.03,0.03,0.03,0.03,0.82,N/A,N/A,0,0,206.22,80.85,0.05,0.01,0.01
100025,15,,Boeing 707-300 Series/1PW003,KNHK,6/30/2022 7:00:00 AM,Departure,1,3,38.279094,-76.39677,-22.2,15.8,-0.809355,0.58732,0,389.8,311.8,37.9,18.9,Takeoff Ground Roll,17400.7,00:00:04.878,64.74,0.09,0.03,0.03,0.03,0.03,0.81,N/A,N/A,0,0,204.24,80.08,0.05,0.01,0.01
100025,15,,Boeing 707-300 Series/1PW003,KNHK,6/30/2022 7:00:00 AM,Departure,1,4,38.279723,-76.397868,-22.2,15.8,-0.809355,0.58732,0,545.7,701.6,56.8,18.9,Takeoff Ground Roll,17086.1,00:00:04.878,64.36,0.09,0.03,0.03,0.03,0.03,0.8,N/A,N/A,0,0,203.06,79.61,0.05,0.01,0.01
100025,15,,Boeing 707-300 Series/1PW003,KNHK,6/30/2022 7:00:00 AM,Departure,1,5,38.280603,-76.399407,-22.2,15.8,-0.809355,0.58732,0,701.6,1247.4,75.8,18.9,Takeoff Ground Roll,16771.6,00:00:04.878,64.22,0.09,0.03,0.03,0.03,0.03,0.8,N/A,N/A,0,0,202.6,79.43,0.05,0.01,0.01
100025,15,,Boeing 707-300 Series/1PW003,KNHK,6/30/2022 7:00:00 AM,Departure,1,6,38.281735,-76.401385,-22.2,15.8,-0.809355,0.58732,0,857.6,1949,94.7,18.9,Takeoff Ground Roll,16457,00:00:04.878,64.29,0.09,0.03,0.03,0.03,0.03,0.8,N/A,N/A,0,0,202.83,79.53,0.05,0.01,0.01
100025,15,,Boeing 707-300 Series/1PW003,KNHK,6/30/2022 7:00:00 AM,Departure,1,7,38.283118,-76.403803,-22.2,15.8,-0.809355,0.58732,0,1013.5,2806.5,113.6,18.9,Takeoff Ground Roll,16142.4,00:00:04.878,64.57,0.09,0.03,0.03,0.03,0.03,0.81,N/A,N/A,0,0,203.71,79.87,0.05,0.01,0.01
100025,15,,Boeing 707-300 Series/1PW003,KNHK,6/30/2022 7:00:00 AM,Departure,1,8,38.284753,-76.40666,-22.2,15.8,-0.809355,0.58732,0,1169.4,3820,132.6,18.9,Takeoff Ground Roll,15827.8,00:00:04.878,65.03,0.09,0.03,0.03,0.03,0.03,0.81,N/A,N/A,0,0,205.18,80.45,0.05,0.01,0.01
100025,15,,Boeing 707-300 Series/1PW003,KNHK,6/30/2022 7:00:00 AM,Departure,1,9,38.286639,-76.409957,-22.2,15.8,-0.80042,0.580836,0.14818,376.9,4989.4,151.5,0.1,Takeoff Airborne,15513.2,00:00:01.490,19.93,0.03,0.01,0.01,0.01,0.01,0.25,N/A,N/A,0,0,62.87,24.65,0.02,0,0
100025,15,,Boeing 707-300 Series/1PW003,KNHK,6/30/2022 7:00:00 AM,Departure,1,10,38.287246,-76.41102,34.3,72.3,-0.80042,0.580836,0.14818,449.8,5366.3,151.6,0.2,Takeoff Airborne,15524.3,00:00:01.776,23.73,0.03,0.01,0.01,0.01,0.01,0.3,N/A,N/A,0,0,74.87,29.36,0.02,0,0
100025,15,,Boeing 707-300 Series/1PW003,KNHK,6/30/2022 7:00:00 AM,Departure,1,11,38.287972,-76.412288,101.7,139.7,-0.80042,0.580836,0.14818,534.9,5816.1,151.8,0.2,Takeoff Airborne,15537.5,00:00:02.110,28.14,0.04,0.01,0.01,0.01,0.01,0.35,N/A,N/A,0,0,88.79,34.81,0.02,0,0
100025,15,,Boeing 707-300 Series/1PW003,KNHK,6/30/2022 7:00:00 AM,Departure,1,12,38.288834,-76.413797,181.8,219.8,-0.80042,0.580836,0.14818,674.7,6351,152,0.2,Takeoff Airborne,15553.2,00:00:02.657,35.38,0.05,0.02,0.02,0.02,0.02,0.44,N/A,N/A,0,0,111.62,43.76,0.03,0,0
100025,15,,Boeing 707-300 Series/1PW003,KNHK,6/30/2022 7:00:00 AM,Departure,1,13,38.289922,-76.415699,282.9,320.9,-0.80042,0.580836,0.14818,905.7,7025.7,152.2,0.3,Takeoff Airborne,15572.9,00:00:03.560,47.28,0.07,0.02,0.02,0.02,0.02,0.59,N/A,N/A,0,0,149.17,58.49,0.04,0,0
100025,15,,Boeing 707-300 Series/1PW003,KNHK,6/30/2022 7:00:00 AM,Departure,1,14,38.291383,-76.418253,418.6,456.6,-0.80042,0.580836,0.14818,1343.3,7931.4,152.6,0.5,Takeoff Airborne,15599.4,00:00:05.267,69.69,0.1,0.03,0.04,0.04,0.04,0.87,N/A,N/A,0,0,219.87,86.21,0.05,0.01,0.01
100025,15,,Boeing 707-300 Series/1PW003,KNHK,6/30/2022 7:00:00 AM,Departure,1,15,38.293549,-76.422042,619.9,657.9,-0.80042,0.580836,0.14818,2388.8,9274.7,153,0.8,Takeoff Airborne,15638.6,00:00:09.327,122.64,0.17,0.06,0.06,0.06,0.06,1.54,N/A,N/A,0,0.01,386.93,151.71,0.1,0.01,0.01
100025,15,,Boeing 707-300 Series/1PW003,KNHK,6/30/2022 7:00:00 AM,Departure,1,16,38.2974,-76.428779,977.8,1015.8,-0.805752,0.584706,0.094251,4867.2,11663.5,153.9,16.4,Takeoff Airborne,15707.9,00:00:17.873,232.57,0.33,0.11,0.12,0.12,0.12,2.92,N/A,N/A,0.01,0.01,733.75,287.69,0.18,0.02,0.02
100025,15,,Boeing 707-300 Series/1PW003,KNHK,6/30/2022 7:00:00 AM,Departure,1,17,38.305247,-76.442508,1438.6,1476.6,-0.805752,0.584706,0.094251,5294.2,16530.6,170.3,16.2,Takeoff Airborne,15573.9,00:00:17.662,226.79,0.32,0.1,0.12,0.12,0.12,2.85,N/A,N/A,0.01,0.01,715.52,280.54,0.18,0.02,0.02
100025,15,,Boeing 707-300 Series/1PW003,KNHK,6/30/2022 7:00:00 AM,Departure,1,18,38.31378,-76.457445,1939.8,1977.8,-0.805752,0.584706,0.094251,66,21824.8,186.5,0.2,Takeoff Airborne,15441.4,00:00:00.211,2.68,0,0,0,0,0,0.03,N/A,N/A,0,0,8.47,3.32,0,0,0
100025,15,,Boeing 707-300 Series/1PW003,KNHK,6/30/2022 7:00:00 AM,Departure,1,19,38.313886,-76.457631,1946,1984,-0.80832,0.58657,0.050538,1000,21890.8,186.7,4.4,Terminal Climb,15439.8,00:00:03.141,37.74,0.05,0.02,0.02,0.02,0.02,0.48,N/A,N/A,0,0,119.08,46.69,0.03,0,0
100025,15,,Boeing 707-300 Series/1PW003,KNHK,6/30/2022 7:00:00 AM,Departure,1,20,38.315498,-76.460453,1996.7,2034.7,-0.80832,0.58657,0.050538,4099.7,22890.8,191.1,17,Terminal Climb,13642,00:00:12.187,136.71,0.2,0.06,0.07,0.07,0.07,1.72,N/A,N/A,0,0,431.33,169.11,0.11,0.01,0.01
