station,time,2min avg wind dir (deg),2min avg wind speed (kts),5sec avg wind dir (deg),5sec avg wind speed (kts),Precipitation,Amount (1/100 inch),Pressure 1 (inches Hg),Pressure 2 (inches Hg),Pressure 3 (inches Hg),Dry bulb temp,Dew point temp
23188KSAN,2021-01-07T23:13:00Z,298,8,304,11,NP,.00,29.969,29.965,29.964,62,52
23188KSAN,2021-01-07T23:14:00Z,306,7,312,10,NP,.00,29.969,29.965,29.964,63,52
23188KSAN,2021-01-07T23:15:00Z,305,7,298,10,NP,.00,29.969,29.965,29.965,63,52
23188KSAN,2021-01-07T23:16:00Z,305,7,309,8,NP,.00,29.97,29.966,29.965,62,52
23188KSAN,2021-01-07T23:17:00Z,311,6,306,8,NP,.00,29.971,29.967,29.966,63,52
23188KSAN,2021-01-07T23:18:00Z,308,6,304,10,NP,.00,29.971,29.967,29.966,62,52
23188KSAN,2021-01-07T23:19:00Z,302,6,294,8,NP,.00,29.971,29.967,29.966,62,51
23188KSAN,2021-01-07T23:20:00Z,299,6,301,9,NP,.00,29.971,29.967,29.966,62,51
23188KSAN,2021-01-07T23:21:00Z,301,7,307,9,NP,.00,29.971,29.967,29.966,62,51
23188KSAN,2021-01-07T23:22:00Z,299,7,291,10,NP,.00,29.972,29.968,29.967,62,51
23188KSAN,2021-01-07T23:23:00Z,298,8,301,10,NP,.00,29.973,29.969,29.968,62,51
23188KSAN,2021-01-07T23:24:00Z,298,7,276,10,NP,.00,29.974,29.97,29.97,62,51
23188KSAN,2021-01-07T23:25:00Z,293,7,274,9,NP,.00,29.975,29.971,29.97,62,51
23188KSAN,2021-01-07T23:26:00Z,287,7,276,11,NP,.00,29.975,29.971,29.971,62,51
23188KSAN,2021-01-07T23:27:00Z,296,8,297,10,NP,.00,29.975,29.971,29.97,62,51
23188KSAN,2021-01-07T23:28:00Z,301,7,301,9,NP,.00,29.974,29.97,29.969,62,51
23188KSAN,2021-01-07T23:29:00Z,300,5,302,7,NP,.00,29.974,29.97,29.969,62,51
23188KSAN,2021-01-07T23:30:00Z,304,4,313,6,NP,.00,29.974,29.97,29.969,62,51
23188KSAN,2021-01-07T23:31:00Z,301,4,307,7,NP,.00,29.975,29.971,29.97,62,51
23188KSAN,2021-01-07T23:32:00Z,293,6,283,12,NP,.00,29.976,29.972,29.972,63,52
23188KSAN,2021-01-07T23:33:00Z,288,8,276,12,NP,.00,29.978,29.974,29.973,62,52
23188KSAN,2021-01-07T23:34:00Z,287,9,283,12,NP,.00,29.979,29.975,29.974,62,52
23188KSAN,2021-01-07T23:35:00Z,288,9,283,10,NP,.00,29.98,29.976,29.975,61,52
23188KSAN,2021-01-07T23:36:00Z,291,8,289,10,NP,.00,29.98,29.976,29.975,62,52
23188KSAN,2021-01-07T23:37:00Z,290,8,286,10,NP,.00,29.98,29.976,29.975,61,52
23188KSAN,2021-01-07T23:38:00Z,292,7,307,9,NP,.00,29.98,29.976,29.975,62,51
23188KSAN,2021-01-07T23:39:00Z,297,7,297,8,NP,.00,29.98,29.976,29.975,61,51
23188KSAN,2021-01-07T23:40:00Z,298,7,300,9,NP,.00,29.979,29.975,29.975,61,51
23188KSAN,2021-01-07T23:41:00Z,303,7,311,8,NP,.00,29.979,29.975,29.975,61,51
23188KSAN,2021-01-07T23:42:00Z,305,6,302,8,NP,.00,29.978,29.974,29.974,61,51
23188KSAN,2021-01-07T23:43:00Z,307,6,302,9,NP,.00,29.979,29.975,29.974,61,52
23188KSAN,2021-01-07T23:44:00Z,308,6,324,7,NP,.00,29.978,29.974,29.974,61,52
23188KSAN,2021-01-07T23:45:00Z,305,7,298,10,NP,.00,29.979,29.974,29.974,61,51
23188KSAN,2021-01-07T23:46:00Z,305,7,307,8,NP,.00,29.978,29.974,29.974,61,51
23188KSAN,2021-01-07T23:47:00Z,307,6,322,8,NP,.00,29.978,29.974,29.973,61,51
23188KSAN,2021-01-07T23:48:00Z,306,5,296,7,NP,.00,29.977,29.973,29.973,61,52
23188KSAN,2021-01-07T23:49:00Z,307,5,311,7,NP,.00,29.978,29.974,29.973,61,52
23188KSAN,2021-01-07T23:50:00Z,309,5,308,7,NP,.00,29.978,29.974,29.974,61,52
23188KSAN,2021-01-07T23:51:00Z,306,4,308,5,NP,.00,29.978,29.974,29.973,61,52
23188KSAN,2021-01-07T23:52:00Z,308,4,301,6,NP,.00,29.978,29.974,29.973,61,52
23188KSAN,2021-01-07T23:53:00Z,313,4,305,6,NP,.00,29.977,29.973,29.973,61,52
23188KSAN,2021-01-07T23:54:00Z,308,3,312,4,NP,.00,29.977,29.973,29.972,61,52
23188KSAN,2021-01-07T23:55:00Z,308,3,309,4,NP,.00,29.977,29.973,29.972,61,52
23188KSAN,2021-01-07T23:56:00Z,313,3,325,5,NP,.00,29.977,29.973,29.973,61,52
23188KSAN,2021-01-07T23:57:00Z,310,3,284,4,NP,.00,29.978,29.974,29.973,61,52
23188KSAN,2021-01-07T23:58:00Z,304,3,290,4,NP,.00,29.979,29.975,29.974,61,51
23188KSAN,2021-01-07T23:59:00Z,301,3,301,5,NP,.00,29.979,29.975,29.975,61,51
23188KSAN,2021-01-08T00:00:00Z,299,4,311,6,NP,.00,29.98,29.976,29.975,62,51
23188KSAN,2021-01-08T00:01:00Z,300,5,296,7,NP,.00,29.98,29.976,29.976,61,51
23188KSAN,2021-01-08T00:02:00Z,298,6,309,8,NP,.00,29.982,29.978,29.977,61,51
23188KSAN,2021-01-08T00:03:00Z,297,6,283,8,NP,.00,29.982,29.979,29.978,61,51
23188KSAN,2021-01-08T00:04:00Z,294,7,286,9,NP,.00,29.983,29.979,29.978,61,50
23188KSAN,2021-01-08T00:05:00Z,288,8,288,10,NP,.00,29.984,29.98,29.979,61,50
23188KSAN,2021-01-08T00:06:00Z,287,8,286,9,NP,.00,29.985,29.981,29.98,61,50
23188KSAN,2021-01-08T00:07:00Z,288,8,288,11,NP,.00,29.985,29.981,29.981,61,50
23188KSAN,2021-01-08T00:08:00Z,287,9,285,10,NP,.00,29.986,29.982,29.981,61,50
23188KSAN,2021-01-08T00:09:00Z,285,9,280,13,NP,.00,29.986,29.982,29.981,61,51
23188KSAN,2021-01-08T00:10:00Z,286,10,284,11,NP,.00,29.986,29.982,29.981,61,51
23188KSAN,2021-01-08T00:11:00Z,287,9,287,11,NP,.00,29.986,29.982,29.982,60,51
23188KSAN,2021-01-08T00:12:00Z,289,8,286,9,NP,.00,29.986,29.982,29.982,60,51
23188KSAN,2021-01-08T00:13:00Z,292,7,290,9,NP,.00,29.986,29.982,29.981,60,51
23188KSAN,2021-01-08T00:14:00Z,297,7,291,10,NP,.00,29.985,29.981,29.981,60,51
23188KSAN,2021-01-08T00:15:00Z,298,7,288,8,NP,.00,29.985,29.981,29.98,60,51
23188KSAN,2021-01-08T00:16:00Z,302,6,310,8,NP,.00,29.984,29.98,29.979,60,51
23188KSAN,2021-01-08T00:17:00Z,300,6,292,7,NP,.00,29.984,29.98,29.979,60,51
23188KSAN,2021-01-08T00:18:00Z,297,6,297,8,NP,.00,29.984,29.98,29.98,60,51
23188KSAN,2021-01-08T00:19:00Z,305,6,309,9,NP,.00,29.985,29.981,29.98,60,51
23188KSAN,2021-01-08T00:20:00Z,309,6,297,8,NP,.00,29.985,29.981,29.98,60,51
23188KSAN,2021-01-08T00:21:00Z,307,5,300,6,NP,.00,29.984,29.98,29.98,60,51
23188KSAN,2021-01-08T00:22:00Z,306,5,311,6,NP,.00,29.984,29.98,29.979,59,51
23188KSAN,2021-01-08T00:23:00Z,312,4,329,6,NP,.00,29.983,29.979,29.978,59,51
23188KSAN,2021-01-08T00:24:00Z,315,4,320,5,NP,.00,29.982,29.978,29.978,60,51
23188KSAN,2021-01-08T00:25:00Z,313,4,321,7,NP,.00,29.982,29.978,29.978,59,51
23188KSAN,2021-01-08T00:26:00Z,312,5,324,7,NP,.00,29.983,29.979,29.978,59,51
23188KSAN,2021-01-08T00:27:00Z,311,6,313,9,NP,.00,29.983,29.98,29.979,59,51
23188KSAN,2021-01-08T00:28:00Z,310,7,311,8,NP,.00,29.984,29.98,29.979,59,51
23188KSAN,2021-01-08T00:29:00Z,309,6,315,8,NP,.00,29.985,29.981,29.98,59,52
23188KSAN,2021-01-08T00:30:00Z,306,6,323,7,NP,.00,29.985,29.981,29.98,59,52
23188KSAN,2021-01-08T00:31:00Z,310,6,319,8,NP,.00,29.984,29.98,29.98,59,52
23188KSAN,2021-01-08T00:32:00Z,313,6,315,8,NP,.00,29.984,29.98,29.98,59,52
23188KSAN,2021-01-08T00:33:00Z,316,6,307,8,NP,.00,29.984,29.98,29.979,59,52
23188KSAN,2021-01-08T00:34:00Z,321,7,317,10,NP,.00,29.984,29.98,29.979,59,52
23188KSAN,2021-01-08T00:35:00Z,316,6,316,6,NP,.00,29.983,29.979,29.979,59,52
23188KSAN,2021-01-08T00:36:00Z,313,5,312,8,NP,.00,29.983,29.979,29.978,59,52
23188KSAN,2021-01-08T00:37:00Z,316,6,320,10,NP,.00,29.983,29.979,29.978,59,52
23188KSAN,2021-01-08T00:38:00Z,314,6,303,8,NP,.00,29.983,29.979,29.978,59,52
23188KSAN,2021-01-08T00:39:00Z,322,6,347,6,NP,.00,29.982,29.979,29.978,59,52
23188KSAN,2021-01-08T00:40:00Z,337,5,321,6,NP,.00,29.982,29.978,29.977,59,52
23188KSAN,2021-01-08T00:41:00Z,345,5,349,7,NP,.00,29.981,29.977,29.977,59,52
23188KSAN,2021-01-08T00:42:00Z,350,4,352,5,NP,.00,29.981,29.977,29.976,59,52
23188KSAN,2021-01-08T00:43:00Z,346,5,343,7,NP,.00,29.98,29.976,29.975,59,52
23188KSAN,2021-01-08T00:44:00Z,339,6,324,7,NP,.00,29.98,29.976,29.975,59,52
23188KSAN,2021-01-08T00:45:00Z,337,5,335,5,NP,.00,29.98,29.976,29.976,59,52
23188KSAN,2021-01-08T00:46:00Z,337,4,342,5,NP,.00,29.98,29.977,29.976,59,52
23188KSAN,2021-01-08T00:47:00Z,332,4,313,6,NP,.00,29.98,29.977,29.976,59,52
23188KSAN,2021-01-08T00:48:00Z,329,5,337,7,NP,.00,29.98,29.977,29.976,59,52
23188KSAN,2021-01-08T00:49:00Z,329,5,338,7,M,.00,29.98,29.977,29.976,59,52
23188KSAN,2021-01-08T00:50:00Z,324,6,316,8,M,.00,29.98,29.977,29.976,59,52
23188KSAN,2021-01-08T00:51:00Z,320,7,318,9,NP,.00,29.98,29.976,29.975,59,52
23188KSAN,2021-01-08T00:52:00Z,323,7,320,9,NP,.00,29.98,29.976,29.975,59,52
23188KSAN,2021-01-08T00:53:00Z,325,6,321,8,NP,.00,29.98,29.976,29.975,59,52
23188KSAN,2021-01-08T00:54:00Z,323,6,317,8,NP,.00,29.979,29.976,29.975,59,52
23188KSAN,2021-01-08T00:55:00Z,319,6,310,6,NP,.00,29.979,29.975,29.974,59,52
23188KSAN,2021-01-08T00:56:00Z,316,5,311,8,NP,.00,29.979,29.975,29.974,58,52
23188KSAN,2021-01-08T00:57:00Z,326,5,333,7,NP,.00,29.978,29.974,29.974,58,52
23188KSAN,2021-01-08T00:58:00Z,328,6,314,7,NP,.00,29.978,29.974,29.973,58,52
23188KSAN,2021-01-08T00:59:00Z,321,6,316,7,NP,.00,29.977,29.973,29.972,58,52
23188KSAN,2021-01-08T01:00:00Z,324,6,331,7,NP,.00,29.976,29.972,29.972,58,52
23188KSAN,2021-01-08T01:01:00Z,333,5,342,7,NP,.00,29.976,29.972,29.971,58,52
23188KSAN,2021-01-08T01:02:00Z,347,5,0,6,NP,.00,29.976,29.972,29.971,58,52
23188KSAN,2021-01-08T01:03:00Z,358,5,352,7,NP,.00,29.976,29.972,29.971,59,52
23188KSAN,2021-01-08T01:04:00Z,1,5,352,6,NP,.00,29.975,29.971,29.97,59,52
23188KSAN,2021-01-08T01:05:00Z,9,5,18,7,NP,.00,29.974,29.97,29.97,59,52
23188KSAN,2021-01-08T01:06:00Z,12,6,12,8,NP,.00,29.973,29.969,29.969,59,52
23188KSAN,2021-01-08T01:07:00Z,10,6,9,6,NP,.00,29.972,29.968,29.968,59,52
23188KSAN,2021-01-08T01:08:00Z,16,5,27,7,NP,.00,29.972,29.968,29.967,59,52
23188KSAN,2021-01-08T01:09:00Z,20,5,22,7,NP,.00,29.971,29.967,29.966,59,52
23188KSAN,2021-01-08T01:10:00Z,23,6,31,7,NP,.00,29.971,29.967,29.966,59,52
23188KSAN,2021-01-08T01:11:00Z,27,6,24,7,NP,.00,29.97,29.966,29.965,59,52
23188KSAN,2021-01-08T01:12:00Z,34,5,34,6,NP,.00,29.969,29.965,29.965,59,52
23188KSAN,2021-01-08T01:13:00Z,39,5,25,6,?2,.00,29.968,29.964,29.964,59,52
23188KSAN,2021-01-08T01:14:00Z,36,5,32,6,NP,.00,29.967,29.963,29.963,59,52
23188KSAN,2021-01-08T01:15:00Z,32,5,27,7,NP,.00,29.966,29.962,29.962,58,52
23188KSAN,2021-01-08T01:16:00Z,23,5,21,5,NP,.00,29.965,29.961,29.961,58,52
23188KSAN,2021-01-08T01:17:00Z,16,4,14,4,NP,.00,29.965,29.961,29.96,59,52
23188KSAN,2021-01-08T01:18:00Z,4,3,341,3,NP,.00,29.964,29.96,29.96,59,52
23188KSAN,2021-01-08T01:19:00Z,338,2,311,3,NP,.00,29.964,29.961,29.96,59,52
23188KSAN,2021-01-08T01:20:00Z,306,3,285,4,NP,.00,29.965,29.961,29.96,59,52
23188KSAN,2021-01-08T01:21:00Z,286,4,271,6,NP,.00,29.966,29.962,29.961,59,52
23188KSAN,2021-01-08T01:22:00Z,276,5,270,7,NP,.00,29.968,29.964,29.963,59,52
23188KSAN,2021-01-08T01:23:00Z,274,6,267,7,NP,.00,29.969,29.966,29.965,59,52
23188KSAN,2021-01-08T01:24:00Z,274,5,270,6,NP,.00,29.971,29.967,29.966,59,52
23188KSAN,2021-01-08T01:25:00Z,273,5,272,6,NP,.00,29.972,29.968,29.967,59,52
23188KSAN,2021-01-08T01:26:00Z,273,6,277,7,NP,.00,29.973,29.969,29.968,59,52
23188KSAN,2021-01-08T01:27:00Z,271,6,274,8,NP,.00,29.973,29.969,29.969,59,52
23188KSAN,2021-01-08T01:28:00Z,268,7,264,8,NP,.00,29.974,29.97,29.97,59,52
23188KSAN,2021-01-08T01:29:00Z,267,8,268,10,NP,.00,29.976,29.972,29.971,59,52
23188KSAN,2021-01-08T01:30:00Z,269,8,270,9,NP,.00,29.977,29.973,29.973,59,52
23188KSAN,2021-01-08T01:31:00Z,271,8,269,9,NP,.00,29.979,29.975,29.974,59,52
23188KSAN,2021-01-08T01:32:00Z,274,8,269,9,NP,.00,29.98,29.977,29.976,59,52
23188KSAN,2021-01-08T01:33:00Z,277,8,280,9,NP,.00,29.982,29.978,29.977,59,52
23188KSAN,2021-01-08T01:34:00Z,277,8,273,9,NP,.00,29.982,29.978,29.978,59,52
23188KSAN,2021-01-08T01:35:00Z,281,8,284,10,NP,.00,29.983,29.979,29.979,59,52
23188KSAN,2021-01-08T01:36:00Z,283,8,280,10,NP,.00,29.984,29.98,29.979,59,52
23188KSAN,2021-01-08T01:37:00Z,284,8,285,9,NP,.00,29.985,29.981,29.98,59,52
23188KSAN,2021-01-08T01:38:00Z,290,7,286,8,NP,.00,29.986,29.982,29.981,58,52
23188KSAN,2021-01-08T01:39:00Z,295,6,297,7,NP,.00,29.987,29.983,29.982,58,52
23188KSAN,2021-01-08T01:40:00Z,300,5,311,6,NP,.00,29.987,29.983,29.983,58,52
23188KSAN,2021-01-08T01:41:00Z,297,5,295,6,NP,.00,29.987,29.984,29.983,58,52
23188KSAN,2021-01-08T01:42:00Z,295,5,294,7,NP,.00,29.988,29.984,29.983,58,52
23188KSAN,2021-01-08T01:43:00Z,295,5,310,8,NP,.00,29.989,29.985,29.984,58,52
23188KSAN,2021-01-08T01:44:00Z,299,6,297,8,NP,.00,29.989,29.985,29.984,58,52
23188KSAN,2021-01-08T01:45:00Z,303,6,313,7,NP,.00,29.989,29.986,29.985,58,52
23188KSAN,2021-01-08T01:46:00Z,303,5,303,5,NP,.00,29.99,29.986,29.985,58,52
23188KSAN,2021-01-08T01:47:00Z,305,4,304,6,NP,.00,29.989,29.985,29.984,58,52
23188KSAN,2021-01-08T01:48:00Z,310,4,301,6,NP,.00,29.988,29.984,29.984,58,52
23188KSAN,2021-01-08T01:49:00Z,317,4,321,6,NP,.00,29.987,29.984,29.983,58,52
23188KSAN,2021-01-08T01:50:00Z,322,4,330,6,NP,.00,29.987,29.983,29.983,58,52
23188KSAN,2021-01-08T01:51:00Z,328,4,328,5,NP,.00,29.987,29.984,29.983,58,52
23188KSAN,2021-01-08T01:52:00Z,325,4,320,6,NP,.00,29.988,29.984,29.983,58,52
23188KSAN,2021-01-08T01:53:00Z,322,3,311,5,NP,.00,29.988,29.984,29.984,58,52
23188KSAN,2021-01-08T01:54:00Z,339,3,343,4,NP,.00,29.988,29.985,29.984,58,52
23188KSAN,2021-01-08T01:55:00Z,350,3,342,4,NP,.00,29.988,29.984,29.983,58,52
23188KSAN,2021-01-08T01:56:00Z,350,3,356,4,NP,.00,29.988,29.984,29.983,58,52
23188KSAN,2021-01-08T01:57:00Z,348,3,339,5,NP,.00,29.987,29.983,29.983,58,52
23188KSAN,2021-01-08T01:58:00Z,337,3,339,4,NP,.00,29.988,29.984,29.983,58,52
23188KSAN,2021-01-08T01:59:00Z,321,3,309,4,NP,.00,29.989,29.985,29.984,58,52
23188KSAN,2021-01-08T02:00:00Z,312,3,313,4,NP,.00,29.99,29.986,29.985,58,52
23188KSAN,2021-01-08T02:01:00Z,319,3,328,3,NP,.00,29.99,29.986,29.985,58,52
23188KSAN,2021-01-08T02:02:00Z,326,2,334,3,NP,.00,29.989,29.985,29.984,58,52
23188KSAN,2021-01-08T02:03:00Z,331,3,325,4,NP,.00,29.988,29.984,29.984,58,52
23188KSAN,2021-01-08T02:04:00Z,340,3,342,3,NP,.00,29.987,29.983,29.982,58,52
23188KSAN,2021-01-08T02:05:00Z,358,2,357,3,NP,.00,29.986,29.982,29.981,58,52
23188KSAN,2021-01-08T02:06:00Z,18,2,32,4,NP,.00,29.985,29.981,29.981,58,52
23188KSAN,2021-01-08T02:07:00Z,16,3,21,4,NP,.00,29.985,29.981,29.98,58,52
23188KSAN,2021-01-08T02:08:00Z,353,3,335,3,NP,.00,29.984,29.981,29.98,58,52
23188KSAN,2021-01-08T02:09:00Z,324,3,316,4,NP,.00,29.985,29.981,29.98,58,52
23188KSAN,2021-01-08T02:10:00Z,303,3,309,4,NP,.00,29.986,29.982,29.982,58,52
23188KSAN,2021-01-08T02:11:00Z,299,3,304,4,NP,.00,29.988,29.984,29.983,58,52
23188KSAN,2021-01-08T02:12:00Z,308,3,315,4,NP,.00,29.988,29.984,29.984,58,52
23188KSAN,2021-01-08T02:13:00Z,314,2,309,3,NP,.00,29.988,29.984,29.983,58,52
23188KSAN,2021-01-08T02:14:00Z,312,2,313,3,NP,.00,29.988,29.984,29.983,58,52
23188KSAN,2021-01-08T02:15:00Z,303,2,303,3,NP,.00,29.987,29.984,29.983,58,52
23188KSAN,2021-01-08T02:16:00Z,297,3,298,3,NP,.00,29.988,29.984,29.983,58,52
23188KSAN,2021-01-08T02:17:00Z,295,3,288,5,NP,.00,29.989,29.985,29.984,58,52
23188KSAN,2021-01-08T02:18:00Z,296,4,302,5,NP,.00,29.99,29.986,29.985,58,52
23188KSAN,2021-01-08T02:19:00Z,303,4,308,5,NP,.00,29.99,29.986,29.985,58,52
23188KSAN,2021-01-08T02:20:00Z,307,4,320,4,NP,.00,29.989,29.986,29.985,58,52
23188KSAN,2021-01-08T02:21:00Z,305,3,300,4,NP,.00,29.989,29.985,29.984,58,52
23188KSAN,2021-01-08T02:22:00Z,308,3,300,4,NP,.00,29.988,29.984,29.983,57,52
23188KSAN,2021-01-08T02:23:00Z,316,3,317,4,NP,.00,29.987,29.984,29.983,57,52
23188KSAN,2021-01-08T02:24:00Z,316,3,314,4,NP,.00,29.987,29.983,29.982,57,52
23188KSAN,2021-01-08T02:25:00Z,319,3,325,3,NP,.00,29.987,29.983,29.982,57,52
23188KSAN,2021-01-08T02:26:00Z,329,2,332,2,NP,.00,29.986,29.982,29.981,57,52
23188KSAN,2021-01-08T02:27:00Z,332,2,334,2,NP,.00,29.985,29.981,29.98,57,52
23188KSAN,2021-01-08T02:28:00Z,335,2,352,2,NP,.00,29.984,29.98,29.979,57,52
23188KSAN,2021-01-08T02:29:00Z,346,2,357,4,NP,.00,29.983,29.979,29.979,57,52
23188KSAN,2021-01-08T02:30:00Z,347,3,345,5,NP,.00,29.983,29.979,29.978,57,52
23188KSAN,2021-01-08T02:31:00Z,343,3,348,4,NP,.00,29.983,29.98,29.979,57,52
23188KSAN,2021-01-08T02:32:00Z,338,3,346,4,NP,.00,29.985,29.981,29.98,57,52
23188KSAN,2021-01-08T02:33:00Z,319,3,328,4,NP,.00,29.986,29.983,29.982,57,52
23188KSAN,2021-01-08T02:34:00Z,302,3,293,4,NP,.00,29.989,29.985,29.984,57,52
23188KSAN,2021-01-08T02:35:00Z,289,3,265,3,NP,.00,29.991,29.987,29.986,57,52
23188KSAN,2021-01-08T02:36:00Z,282,3,289,4,NP,.00,29.992,29.988,29.988,58,52
23188KSAN,2021-01-08T02:37:00Z,286,3,295,4,NP,.00,29.993,29.989,29.988,58,52
23188KSAN,2021-01-08T02:38:00Z,289,3,289,3,NP,.00,29.992,29.988,29.988,58,52
23188KSAN,2021-01-08T02:39:00Z,293,3,290,3,NP,.00,29.991,29.987,29.986,58,52
23188KSAN,2021-01-08T02:40:00Z,305,2,312,3,NP,.00,29.99,29.986,29.985,57,52
23188KSAN,2021-01-08T02:41:00Z,313,2,313,3,NP,.00,29.988,29.985,29.984,57,52
23188KSAN,2021-01-08T02:42:00Z,313,2,309,3,NP,.00,29.988,29.984,29.983,57,52
23188KSAN,2021-01-08T02:43:00Z,304,2,297,3,NP,.00,29.987,29.984,29.983,57,52
23188KSAN,2021-01-08T02:44:00Z,295,3,295,3,NP,.00,29.988,29.984,29.983,57,52
23188KSAN,2021-01-08T02:45:00Z,292,3,295,3,NP,.00,29.989,29.985,29.985,57,52
23188KSAN,2021-01-08T02:46:00Z,291,3,298,3,NP,.00,29.991,29.987,29.986,57,52
23188KSAN,2021-01-08T02:47:00Z,293,3,304,3,NP,.00,29.992,29.989,29.988,57,52
23188KSAN,2021-01-08T02:48:00Z,294,2,289,3,M,.00,29.993,29.99,29.989,57,52
23188KSAN,2021-01-08T02:49:00Z,291,2,287,3,NP,.00,29.994,29.99,29.989,57,52
23188KSAN,2021-01-08T02:50:00Z,289,2,292,3,NP,.00,29.994,29.99,29.989,57,52
23188KSAN,2021-01-08T02:51:00Z,297,2,290,3,NP,.00,29.993,29.989,29.989,57,52
23188KSAN,2021-01-08T02:52:00Z,308,2,310,2,NP,.00,29.993,29.989,29.988,57,52
23188KSAN,2021-01-08T02:53:00Z,310,2,307,2,NP,.00,29.993,29.989,29.988,57,52
23188KSAN,2021-01-08T02:54:00Z,312,2,321,3,NP,.00,29.993,29.989,29.988,57,52
23188KSAN,2021-01-08T02:55:00Z,315,2,314,3,NP,.00,29.993,29.989,29.988,57,52
23188KSAN,2021-01-08T02:56:00Z,315,3,312,3,NP,.00,29.993,29.989,29.989,57,52
23188KSAN,2021-01-08T02:57:00Z,323,2,332,3,NP,.00,29.993,29.989,29.989,57,52
23188KSAN,2021-01-08T02:58:00Z,332,2,328,3,NP,.00,29.993,29.99,29.989,57,52
23188KSAN,2021-01-08T02:59:00Z,328,2,339,2,NP,.00,29.993,29.989,29.989,57,52
23188KSAN,2021-01-08T03:00:00Z,318,2,310,2,NP,.00,29.993,29.989,29.988,57,52
23188KSAN,2021-01-08T03:01:00Z,312,2,301,2,NP,.00,29.992,29.988,29.988,57,52
23188KSAN,2021-01-08T03:02:00Z,316,2,329,2,NP,.00,29.992,29.988,29.988,57,52
23188KSAN,2021-01-08T03:03:00Z,325,2,324,3,NP,.00,29.992,29.988,29.987,57,52
23188KSAN,2021-01-08T03:04:00Z,326,2,326,3,NP,.00,29.992,29.988,29.987,57,52
23188KSAN,2021-01-08T03:05:00Z,324,3,323,3,NP,.00,29.991,29.987,29.987,57,52
23188KSAN,2021-01-08T03:06:00Z,324,3,325,3,NP,.00,29.991,29.987,29.986,57,52
23188KSAN,2021-01-08T03:07:00Z,325,3,331,3,NP,.00,29.99,29.986,29.986,56,52
23188KSAN,2021-01-08T03:08:00Z,334,3,346,3,NP,.00,29.99,29.986,29.986,56,52
23188KSAN,2021-01-08T03:09:00Z,340,2,338,3,NP,.00,29.99,29.986,29.986,56,52
23188KSAN,2021-01-08T03:10:00Z,334,2,323,3,NP,.00,29.991,29.987,29.986,56,52
23188KSAN,2021-01-08T03:11:00Z,323,2,314,3,NP,.00,29.991,29.987,29.987,56,52
23188KSAN,2021-01-08T03:12:00Z,312,2,308,3,NP,.00,29.992,29.988,29.988,56,52
23188KSAN,2021-01-08T03:13:00Z,305,3,309,3,NP,.00,29.993,29.989,29.988,56,52
23188KSAN,2021-01-08T03:14:00Z,307,3,312,3,NP,.00,29.994,29.99,29.989,56,52
23188KSAN,2021-01-08T03:15:00Z,311,3,312,4,NP,.00,29.994,29.99,29.989,56,52
23188KSAN,2021-01-08T03:16:00Z,312,3,312,3,NP,.00,29.994,29.99,29.989,56,52
23188KSAN,2021-01-08T03:17:00Z,316,3,320,3,NP,.00,29.994,29.99,29.989,56,52
23188KSAN,2021-01-08T03:18:00Z,326,2,327,3,NP,.00,29.993,29.989,29.988,56,52
23188KSAN,2021-01-08T03:19:00Z,339,2,348,2,NP,.00,29.992,29.988,29.987,56,52
23188KSAN,2021-01-08T03:20:00Z,351,2,354,2,NP,.00,29.991,29.987,29.986,56,52
23188KSAN,2021-01-08T03:21:00Z,6,1,17,2,NP,.00,29.99,29.986,29.985,56,51
23188KSAN,2021-01-08T03:22:00Z,17,2,29,2,NP,.00,29.989,29.986,29.985,56,51
23188KSAN,2021-01-08T03:23:00Z,21,2,15,2,NP,.00,29.989,29.985,29.984,56,51
23188KSAN,2021-01-08T03:24:00Z,32,1,34,1,NP,.00,29.989,29.985,29.984,56,51
23188KSAN,2021-01-08T03:25:00Z,49,1,47,1,NP,.00,29.989,29.985,29.985,56,51
23188KSAN,2021-01-08T03:26:00Z,59,1,42,1,NP,.00,29.99,29.986,29.986,56,51
23188KSAN,2021-01-08T03:27:00Z,62,1,65,1,NP,.00,29.991,29.987,29.986,56,51
23188KSAN,2021-01-08T03:28:00Z,59,1,89,1,NP,.00,29.992,29.988,29.987,56,52
23188KSAN,2021-01-08T03:29:00Z,80,1,118,1,NP,.00,29.992,29.988,29.988,56,51
23188KSAN,2021-01-08T03:30:00Z,119,1,139,2,NP,.00,29.993,29.989,29.988,57,51
23188KSAN,2021-01-08T03:31:00Z,123,1,131,2,NP,.00,29.993,29.989,29.989,57,52
23188KSAN,2021-01-08T03:32:00Z,149,1,201,3,NP,.00,29.993,29.99,29.989,57,52
23188KSAN,2021-01-08T03:33:00Z,200,1,219,2,NP,.00,29.993,29.989,29.989,58,52
23188KSAN,2021-01-08T03:34:00Z,224,1,248,1,NP,.00,29.993,29.989,29.989,57,52
23188KSAN,2021-01-08T03:35:00Z,330,1,6,1,NP,.00,29.993,29.989,29.988,57,52
23188KSAN,2021-01-08T03:36:00Z,37,1,40,1,NP,.00,29.992,29.989,29.988,57,52
23188KSAN,2021-01-08T03:37:00Z,38,1,51,1,NP,.00,29.992,29.988,29.988,57,52
23188KSAN,2021-01-08T03:38:00Z,46,1,48,2,NP,.00,29.992,29.989,29.988,57,52
